payload,distance,air_time,unique_carrier,region,carrier_group,carrier_group_new,origin,dest,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,passenger_ratio,transported(lb)
21550,332,224,KS,D,1,5,AKN,CDB,4,456,1,2015,4,1,0.34444444444444444,455
37400,71,107,KS,D,1,5,AKN,DLG,4,456,1,2015,4,1,0.26666666666666666,1244
74990,71,222,KS,D,1,5,AKN,DLG,4,459,2,2015,4,1,0.0,35816
13950,503,225,KS,D,1,5,AKN,DUT,4,456,1,2015,4,2,0.8166666666666667,2
12700,275,125,KS,D,1,5,AKN,SDP,4,456,1,2015,4,1,0.23333333333333334,619
574650,288,5239,KS,D,1,5,ANC,AKN,4,456,1,2015,4,1,0.7493506493506493,30110
82489,288,765,KS,D,1,5,ANC,AKN,4,459,2,2015,4,1,0.0,80793
44850,0,853,KS,D,1,5,ANC,ANC,4,456,1,2015,4,1,0.5277777777777778,884
37850,318,347,KS,D,1,5,ANC,ANI,4,456,1,2015,4,1,0.28,8031
29996,318,309,KS,D,1,5,ANC,ANI,4,459,2,2015,4,1,0.0,27925
148450,620,3166,KS,D,1,5,ANC,CDB,4,456,1,2015,4,2,0.38181818181818183,10173
172477,620,3182,KS,D,1,5,ANC,CDB,4,459,2,2015,4,2,0.0,133715
591400,329,5946,KS,D,1,5,ANC,DLG,4,456,1,2015,4,1,0.6493231810490694,64173
127483,329,1332,KS,D,1,5,ANC,DLG,4,459,2,2015,4,1,0.0,124139
1125350,792,28188,KS,D,1,5,ANC,DUT,4,456,1,2015,4,2,0.2791164658634538,18916
14998,792,349,KS,D,1,5,ANC,DUT,4,459,2,2015,4,2,0.0,11881
158850,220,1037,KS,D,1,5,ANC,MCG,4,456,1,2015,4,1,0.2571428571428571,26765
161050,557,2811,KS,D,1,5,ANC,SDP,4,456,1,2015,4,2,0.39420289855072466,11376
57150,767,1576,KS,D,1,5,ANC,SNP,4,456,1,2015,4,2,0.44841269841269843,7460
22497,767,527,KS,D,1,5,ANC,SNP,4,459,2,2015,4,2,0.0,15515
6350,765,169,KS,D,1,5,ANC,STG,4,456,1,2015,4,2,0.4642857142857143,515
128600,393,1429,KS,D,1,5,ANC,UNK,4,456,1,2015,4,1,0.23137254901960785,15903
59992,393,710,KS,D,1,5,ANC,UNK,4,459,2,2015,4,1,0.0,52783
22800,318,207,KS,D,1,5,ANI,ANC,4,456,1,2015,4,1,0.2777777777777778,453
29996,318,282,KS,D,1,5,ANI,ANC,4,459,2,2015,4,1,0.0,3
37850,159,207,KS,D,1,5,ANI,MCG,4,456,1,2015,4,1,0.34,2262
7450,0,42,KS,D,1,5,BOS,BOS,4,456,1,2015,4,1,0.3,0
480100,201,3156,KS,D,1,5,BOS,PBG,4,456,1,2015,4,1,0.3640625,0
607350,333,6013,KS,D,1,5,BOS,PQI,4,456,1,2015,4,1,0.4181069958847737,0
216950,620,4066,KS,D,1,5,CDB,ANC,4,456,1,2015,4,2,0.7322175732217573,5445
14998,620,248,KS,D,1,5,CDB,ANC,4,459,2,2015,4,2,0.0,7862
7499,0,109,KS,D,1,5,CDB,CDB,4,459,2,2015,4,1,0.0,5284
7600,178,47,KS,D,1,5,CDB,DUT,4,456,1,2015,4,1,0.4666666666666667,0
164978,178,1078,KS,D,1,5,CDB,DUT,4,459,2,2015,4,1,0.0,103678
6350,87,27,KS,D,1,5,CDB,SDP,4,456,1,2015,4,1,0.4,661
22650,71,63,KS,D,1,5,DLG,AKN,4,456,1,2015,4,1,0.5222222222222223,705
7499,71,19,KS,D,1,5,DLG,AKN,4,459,2,2015,4,1,0.0,2982
587100,329,5517,KS,D,1,5,DLG,ANC,4,456,1,2015,4,1,0.5431623931623931,9386
187475,329,1759,KS,D,1,5,DLG,ANC,4,459,2,2015,4,1,0.0,2284
7499,309,80,KS,D,1,5,DLG,CDB,4,459,2,2015,4,1,0.0,3016
12700,448,191,KS,D,1,5,DLG,SNP,4,456,1,2015,4,1,0.5535714285714286,1333
6350,441,124,KS,D,1,5,DLG,STG,4,456,1,2015,4,1,0.42857142857142855,816
12700,503,206,KS,D,1,5,DUT,AKN,4,456,1,2015,4,2,0.8666666666666667,0
1099950,792,25763,KS,D,1,5,DUT,ANC,4,456,1,2015,4,2,0.7995884773662552,2004
179976,792,3810,KS,D,1,5,DUT,ANC,4,459,2,2015,4,2,0.0,38929
21550,178,128,KS,D,1,5,DUT,CDB,4,456,1,2015,4,1,0.8555555555555555,0
6350,261,55,KS,D,1,5,DUT,SDP,4,456,1,2015,4,1,0.8666666666666667,0
173900,220,1193,KS,D,1,5,MCG,ANC,4,456,1,2015,4,1,0.28695652173913044,2376
22800,159,119,KS,D,1,5,MCG,ANI,4,456,1,2015,4,1,0.23333333333333334,710
479950,201,3160,KS,D,1,5,PBG,BOS,4,456,1,2015,4,1,0.309375,0
607500,333,6546,KS,D,1,5,PQI,BOS,4,456,1,2015,4,1,0.40370370370370373,0
6350,275,63,KS,D,1,5,SDP,AKN,4,456,1,2015,4,1,0.16666666666666666,126
153450,557,2515,KS,D,1,5,SDP,ANC,4,456,1,2015,4,2,0.6833333333333333,2373
26650,87,116,KS,D,1,5,SDP,CDB,4,456,1,2015,4,1,0.5666666666666667,611
25400,767,605,KS,D,1,5,SNP,ANC,4,456,1,2015,4,2,0.5089285714285714,249
22497,767,457,KS,D,1,5,SNP,ANC,4,459,2,2015,4,2,0.0,209
6350,319,65,KS,D,1,5,SNP,CDB,4,456,1,2015,4,1,0.21428571428571427,397
57150,46,167,KS,D,1,5,SNP,STG,4,456,1,2015,4,1,0.5595238095238095,1240
44450,765,1073,KS,D,1,5,STG,ANC,4,456,1,2015,4,2,0.6377551020408163,516
6350,283,60,KS,D,1,5,STG,CDB,4,456,1,2015,4,1,0.42857142857142855,154
19050,46,51,KS,D,1,5,STG,SNP,4,456,1,2015,4,1,0.40476190476190477,858
128600,393,1463,KS,D,1,5,UNK,ANC,4,456,1,2015,4,1,0.22941176470588234,437
59992,393,701,KS,D,1,5,UNK,ANC,4,459,2,2015,4,1,0.0,0
4200,74,42,MW,D,1,5,HNM,MKK,4,416,1,2015,4,1,0.3333333333333333,0
4200,30,42,MW,D,1,5,MUE,KOA,4,416,1,2015,4,1,0.3333333333333333,0
171390,288,256,NC,D,1,1,AKN,ANC,6,620,2,2015,4,1,0.0,3677
30965,71,19,NC,D,1,1,AKN,DLG,6,619,2,2015,4,1,0.0,14984
171390,71,111,NC,D,1,1,AKN,DLG,6,620,2,2015,4,1,0.0,81066
30965,288,47,NC,D,1,1,ANC,AKN,6,619,2,2015,4,1,0.0,24156
257085,288,424,NC,D,1,1,ANC,AKN,6,620,2,2015,4,1,0.0,226574
30965,318,48,NC,D,1,1,ANC,ANI,6,619,2,2015,4,1,0.0,22861
228520,318,411,NC,D,1,1,ANC,ANI,6,620,2,2015,4,1,0.0,171283
61930,399,112,NC,D,1,1,ANC,BET,6,619,2,2015,4,1,0.0,48607
828385,399,1707,NC,D,1,1,ANC,BET,6,620,2,2015,4,1,0.0,780512
457040,399,934,NC,D,1,1,ANC,BET,6,620,2,2015,4,1,0.0,422634
123860,725,381,NC,D,1,1,ANC,BRW,6,619,2,2015,4,2,0.0,96671
428475,725,1450,NC,D,1,1,ANC,BRW,6,620,2,2015,4,2,0.0,358722
28565,725,98,NC,D,1,1,ANC,BRW,6,620,2,2015,4,2,0.0,24870
199955,329,369,NC,D,1,1,ANC,DLG,6,620,2,2015,4,1,0.0,182515
92895,539,280,NC,D,1,1,ANC,OME,6,619,2,2015,4,2,0.0,66605
685560,539,1922,NC,D,1,1,ANC,OME,6,620,2,2015,4,2,0.0,616924
85695,539,229,NC,D,1,1,ANC,OME,6,620,2,2015,4,2,0.0,78398
123860,548,295,NC,D,1,1,ANC,OTZ,6,619,2,2015,4,2,0.0,92254
542735,548,1463,NC,D,1,1,ANC,OTZ,6,620,2,2015,4,2,0.0,492641
57130,548,142,NC,D,1,1,ANC,OTZ,6,620,2,2015,4,2,0.0,52128
30965,608,83,NC,D,1,1,ANC,RDB,6,619,2,2015,4,2,0.0,25969
171390,608,513,NC,D,1,1,ANC,RDB,6,620,2,2015,4,2,0.0,157805
61930,627,227,NC,D,1,1,ANC,SCC,6,619,2,2015,4,2,0.0,51139
142825,627,420,NC,D,1,1,ANC,SCC,6,620,2,2015,4,2,0.0,133117
114260,627,338,NC,D,1,1,ANC,SCC,6,620,2,2015,4,2,0.0,87858
28565,557,80,NC,D,1,1,ANC,SDP,6,620,2,2015,4,2,0.0,24738
30965,393,57,NC,D,1,1,ANC,UNK,6,619,2,2015,4,1,0.0,23481
171390,393,360,NC,D,1,1,ANC,UNK,6,620,2,2015,4,1,0.0,134179
28565,318,48,NC,D,1,1,ANI,ANC,6,620,2,2015,4,1,0.0,499
28565,95,20,NC,D,1,1,ANI,BET,6,620,2,2015,4,1,0.0,12537
30965,179,32,NC,D,1,1,ANI,DLG,6,619,2,2015,4,1,0.0,15757
171390,127,159,NC,D,1,1,ANI,KSM,6,620,2,2015,4,1,0.0,78554
61930,399,123,NC,D,1,1,BET,ANC,6,619,2,2015,4,1,0.0,506
856950,399,1712,NC,D,1,1,BET,ANC,6,620,2,2015,4,1,0.0,33224
457040,399,915,NC,D,1,1,BET,ANC,6,620,2,2015,4,1,0.0,5415
123860,725,396,NC,D,1,1,BRW,ANC,6,619,2,2015,4,2,0.0,13389
542735,725,1855,NC,D,1,1,BRW,ANC,6,620,2,2015,4,2,0.0,86659
57130,725,208,NC,D,1,1,BRW,ANC,6,620,2,2015,4,2,0.0,54
92895,204,101,NC,D,1,1,BRW,SCC,6,619,2,2015,4,1,0.0,34312
257085,204,302,NC,D,1,1,BRW,SCC,6,620,2,2015,4,1,0.0,66704
123860,539,326,NC,D,1,1,CVG,MCI,6,619,2,2015,4,2,0.0,96131
464475,308,900,NC,D,1,1,CVG,STL,6,619,2,2015,4,1,0.0,380068
85695,71,58,NC,D,1,1,DLG,AKN,6,620,2,2015,4,1,0.0,26008
61930,329,94,NC,D,1,1,DLG,ANC,6,619,2,2015,4,1,0.0,5365
285650,329,498,NC,D,1,1,DLG,ANC,6,620,2,2015,4,1,0.0,11170
28565,329,46,NC,D,1,1,DLG,ANC,6,620,2,2015,4,1,0.0,0
30965,1175,149,NC,D,1,1,ELP,MQY,6,619,2,2015,4,3,0.0,2047
28565,503,71,NC,D,1,1,FAI,BRW,6,620,2,2015,4,2,0.0,19775
61930,373,107,NC,D,1,1,FAI,SCC,6,619,2,2015,4,1,0.0,52267
28565,373,54,NC,D,1,1,FAI,SCC,6,620,2,2015,4,1,0.0,22862
228520,442,519,NC,D,1,1,KSM,ANC,6,620,2,2015,4,1,0.0,7714
30965,1164,142,NC,D,1,1,LRD,CVG,6,619,2,2015,4,3,0.0,1
30965,509,80,NC,D,1,1,LRD,ELP,6,619,2,2015,4,2,0.0,0
30965,855,111,NC,D,1,1,LRD,MCI,6,619,2,2015,4,2,0.0,12000
30965,1319,164,NC,D,1,1,LRD,ROA,6,619,2,2015,4,3,0.0,26305
30965,220,41,NC,D,1,1,MCG,ANC,6,619,2,2015,4,1,0.0,3379
114260,220,157,NC,D,1,1,MCG,ANC,6,620,2,2015,4,1,0.0,8357
30965,855,126,NC,D,1,1,MCI,LRD,6,619,2,2015,4,2,0.0,0
588335,237,727,NC,D,1,1,MCI,STL,6,619,2,2015,4,1,0.0,164507
30965,958,131,NC,D,1,1,MQY,LRD,6,619,2,2015,4,2,0.0,0
61930,539,157,NC,D,1,1,OME,ANC,6,619,2,2015,4,2,0.0,2855
599865,539,1615,NC,D,1,1,OME,ANC,6,620,2,2015,4,2,0.0,56684
85695,539,234,NC,D,1,1,OME,ANC,6,620,2,2015,4,2,0.0,1606
28565,521,72,NC,D,1,1,OME,FAI,6,620,2,2015,4,2,0.0,54
28565,320,110,NC,D,1,1,OME,MCG,6,620,2,2015,4,1,0.0,12475
61930,183,65,NC,D,1,1,OME,OTZ,6,619,2,2015,4,1,0.0,3471
28565,183,33,NC,D,1,1,OME,OTZ,6,620,2,2015,4,1,0.0,11662
57130,147,58,NC,D,1,1,OME,UNK,6,620,2,2015,4,1,0.0,23278
92895,548,236,NC,D,1,1,OTZ,ANC,6,619,2,2015,4,2,0.0,6202
514170,548,1414,NC,D,1,1,OTZ,ANC,6,620,2,2015,4,2,0.0,46987
57130,548,164,NC,D,1,1,OTZ,ANC,6,620,2,2015,4,2,0.0,340
61930,441,131,NC,D,1,1,OTZ,FAI,6,619,2,2015,4,1,0.0,484
30965,183,32,NC,D,1,1,OTZ,OME,6,619,2,2015,4,1,0.0,10942
57130,183,80,NC,D,1,1,OTZ,OME,6,620,2,2015,4,1,0.0,19821
30965,608,85,NC,D,1,1,RDB,ANC,6,619,2,2015,4,2,0.0,3919
171390,608,514,NC,D,1,1,RDB,ANC,6,620,2,2015,4,2,0.0,12204
30965,1319,184,NC,D,1,1,ROA,LRD,6,619,2,2015,4,3,0.0,0
61930,627,171,NC,D,1,1,SCC,ANC,6,619,2,2015,4,2,0.0,8453
57130,627,180,NC,D,1,1,SCC,ANC,6,620,2,2015,4,2,0.0,0
61930,627,177,NC,D,1,1,SCC,ANC,6,619,2,2015,4,2,0.0,5833
85695,627,257,NC,D,1,1,SCC,ANC,6,620,2,2015,4,2,0.0,0
92895,204,105,NC,D,1,1,SCC,BRW,6,619,2,2015,4,1,0.0,66154
371345,204,463,NC,D,1,1,SCC,BRW,6,620,2,2015,4,1,0.0,311174
28565,373,55,NC,D,1,1,SCC,FAI,6,620,2,2015,4,1,0.0,0
28565,269,41,NC,D,1,1,SDP,DLG,6,620,2,2015,4,1,0.0,0
590532,308,910,NC,D,1,1,STL,CVG,6,619,2,2015,4,1,0.0,379951
464475,237,680,NC,D,1,1,STL,MCI,6,619,2,2015,4,1,0.0,163798
85695,393,185,NC,D,1,1,UNK,ANC,6,620,2,2015,4,1,0.0,4085
57130,149,58,NC,D,1,1,UNK,KSM,6,620,2,2015,4,1,0.0,24562
30965,174,31,NC,D,1,1,UNK,MCG,6,619,2,2015,4,1,0.0,11530
85695,174,97,NC,D,1,1,UNK,MCG,6,620,2,2015,4,1,0.0,35358
6000,52,30,V8,D,1,5,AKN,IGG,4,479,1,2015,4,1,0.3888888888888889,0
1300,97,55,V8,D,1,5,AKN,ILI,0,35,1,2015,4,1,0.0,0
875,97,31,V8,D,1,5,AKN,ILI,1,117,1,2015,4,1,0.0,0
18000,97,131,V8,D,1,5,AKN,ILI,4,479,1,2015,4,1,0.3333333333333333,0
875,32,14,V8,D,1,5,AKN,KLL,1,117,1,2015,4,1,0.6,0
1000,84,34,V8,D,1,5,AKN,KNK,0,10,1,2015,4,1,0.0,0
6000,111,57,V8,D,1,5,AKN,NNL,4,479,1,2015,4,1,0.3333333333333333,0
3000,329,74,V8,D,1,5,ANC,DLG,4,479,1,2015,4,1,0.2222222222222222,0
3000,240,66,V8,D,1,5,ANC,IGG,4,479,1,2015,4,1,0.7777777777777778,110
96000,195,1669,V8,D,1,5,ANC,ILI,4,479,1,2015,4,1,0.6423611111111112,13354
3000,195,51,V8,D,1,5,ANC,ILI,4,479,1,2015,4,1,0.0,1751
15000,204,240,V8,D,1,5,ANC,KNK,4,479,1,2015,4,1,0.7777777777777778,919
6000,538,265,V8,D,1,5,ANC,NLG,4,479,1,2015,4,2,0.16666666666666666,0
15000,184,242,V8,D,1,5,ANC,NNL,4,479,1,2015,4,1,0.8222222222222222,1887
875,248,81,V8,D,1,5,BET,ILI,1,117,1,2015,4,1,0.8,0
6000,620,267,V8,D,1,5,CDB,ANC,4,479,1,2015,4,2,0.5,0
3000,329,73,V8,D,1,5,DLG,ANC,4,479,1,2015,4,1,1.0,0
1750,95,57,V8,D,1,5,DLG,IGG,1,117,1,2015,4,1,0.5,0
875,136,39,V8,D,1,5,DLG,ILI,1,117,1,2015,4,1,0.0,0
9000,136,98,V8,D,1,5,DLG,ILI,4,479,1,2015,4,1,0.0,0
875,59,25,V8,D,1,5,DLG,KLL,1,117,1,2015,4,1,0.0,0
875,134,38,V8,D,1,5,DLG,KNK,1,117,1,2015,4,1,0.6,0
1300,144,51,V8,D,1,5,DLG,NNL,0,35,1,2015,4,1,0.3333333333333333,0
875,163,50,V8,D,1,5,DLG,PDB,1,117,1,2015,4,1,0.6,0
3000,107,30,V8,D,1,5,DLG,PIP,4,479,1,2015,4,1,1.0,1
3000,792,180,V8,D,1,5,DUT,ANC,4,479,1,2015,4,2,1.0,0
1300,52,26,V8,D,1,5,IGG,AKN,0,35,1,2015,4,1,0.8333333333333334,0
3000,52,22,V8,D,1,5,IGG,AKN,4,479,1,2015,4,1,0.7777777777777778,0
3000,46,11,V8,D,1,5,IGG,ILI,4,479,1,2015,4,1,0.3333333333333333,110
3000,46,65,V8,D,1,5,IGG,ILI,0,10,1,2015,4,1,0.13333333333333333,0
10400,46,234,V8,D,1,5,IGG,ILI,0,35,1,2015,4,1,0.10416666666666667,0
875,46,21,V8,D,1,5,IGG,ILI,1,117,1,2015,4,1,0.4,0
9000,46,38,V8,D,1,5,IGG,ILI,4,479,1,2015,4,1,0.2962962962962963,0
1000,40,17,V8,D,1,5,IGG,KNK,0,10,1,2015,4,1,0.2,0
3900,40,71,V8,D,1,5,IGG,KNK,0,35,1,2015,4,1,0.3888888888888889,0
875,40,17,V8,D,1,5,IGG,KNK,1,117,1,2015,4,1,0.2,0
875,70,23,V8,D,1,5,IGG,PDB,1,117,1,2015,4,1,0.4,0
1000,97,41,V8,D,1,5,ILI,AKN,0,10,1,2015,4,1,0.2,0
875,97,31,V8,D,1,5,ILI,AKN,1,117,1,2015,4,1,0.0,0
18000,97,144,V8,D,1,5,ILI,AKN,4,479,1,2015,4,1,0.46296296296296297,0
111000,195,1853,V8,D,1,5,ILI,ANC,4,479,1,2015,4,1,0.5705705705705706,1094
3000,195,56,V8,D,1,5,ILI,ANC,4,479,1,2015,4,1,0.0,2756
875,248,86,V8,D,1,5,ILI,BET,1,117,1,2015,4,1,0.0,0
3500,136,180,V8,D,1,5,ILI,DLG,1,117,1,2015,4,1,0.3,0
9000,136,100,V8,D,1,5,ILI,DLG,4,479,1,2015,4,1,0.2962962962962963,0
3000,597,139,V8,D,1,5,ILI,DUT,4,479,1,2015,4,2,0.0,0
4000,46,91,V8,D,1,5,ILI,IGG,0,10,1,2015,4,1,0.15,0
10400,46,197,V8,D,1,5,ILI,IGG,0,35,1,2015,4,1,0.1875,0
875,46,16,V8,D,1,5,ILI,IGG,1,117,1,2015,4,1,0.0,0
3000,46,10,V8,D,1,5,ILI,IGG,4,479,1,2015,4,1,0.4444444444444444,0
3000,82,85,V8,D,1,5,ILI,KGK,4,479,1,2015,4,1,0.0,0
875,81,30,V8,D,1,5,ILI,KLL,1,117,1,2015,4,1,0.4,0
6000,81,39,V8,D,1,5,ILI,KLL,4,479,1,2015,4,1,0.3888888888888889,0
14300,23,186,V8,D,1,5,ILI,KNK,0,35,1,2015,4,1,0.07575757575757576,5376
12000,23,20,V8,D,1,5,ILI,KNK,4,479,1,2015,4,1,0.3055555555555556,8
23400,23,315,V8,D,1,5,ILI,KNK,0,35,1,2015,4,1,0.14814814814814814,0
3000,309,79,V8,D,1,5,ILI,KPV,4,479,1,2015,4,1,0.1111111111111111,0
19500,16,153,V8,D,1,5,ILI,NNL,0,35,1,2015,4,1,0.022222222222222223,8989
3000,16,9,V8,D,1,5,ILI,NNL,4,479,1,2015,4,1,0.3333333333333333,7
2000,16,18,V8,D,1,5,ILI,NNL,0,10,1,2015,4,1,0.3,0
23400,16,190,V8,D,1,5,ILI,NNL,0,35,1,2015,4,1,0.2962962962962963,0
875,16,6,V8,D,1,5,ILI,NNL,1,117,1,2015,4,1,0.0,0
3000,16,13,V8,D,1,5,ILI,NNL,4,479,1,2015,4,1,0.0,0
1300,16,8,V8,D,1,5,ILI,NNL,0,35,1,2015,4,1,0.0,0
11700,28,146,V8,D,1,5,ILI,PDB,0,35,1,2015,4,1,0.0,1456
3900,28,46,V8,D,1,5,ILI,PDB,0,35,1,2015,4,1,0.1111111111111111,0
18200,37,290,V8,D,1,5,ILI,PTA,0,35,1,2015,4,1,0.0,5712
3900,37,60,V8,D,1,5,ILI,PTA,0,35,1,2015,4,1,0.2777777777777778,0
1750,199,115,V8,D,1,5,ILI,TOG,1,117,1,2015,4,1,0.1,0
3000,37,19,V8,D,1,5,KCL,KPV,4,479,1,2015,4,1,0.3333333333333333,1
3000,95,26,V8,D,1,5,KCL,PIP,4,479,1,2015,4,1,0.4444444444444444,0
6000,37,25,V8,D,1,5,KFP,CDB,4,479,1,2015,4,1,0.5,0
3000,268,82,V8,D,1,5,KGK,ANC,4,479,1,2015,4,1,0.2222222222222222,0
875,32,16,V8,D,1,5,KLL,AKN,1,117,1,2015,4,1,0.8,0
1300,59,24,V8,D,1,5,KLL,DLG,0,35,1,2015,4,1,0.0,0
875,59,21,V8,D,1,5,KLL,DLG,1,117,1,2015,4,1,0.2,0
3000,37,9,V8,D,1,5,KLL,IGG,4,479,1,2015,4,1,0.1111111111111111,0
3000,81,21,V8,D,1,5,KLL,ILI,4,479,1,2015,4,1,0.0,0
12000,204,190,V8,D,1,5,KNK,ANC,4,479,1,2015,4,1,0.6111111111111112,8
875,134,48,V8,D,1,5,KNK,DLG,1,117,1,2015,4,1,0.8,0
6500,40,118,V8,D,1,5,KNK,IGG,0,35,1,2015,4,1,0.4666666666666667,0
13000,23,162,V8,D,1,5,KNK,ILI,0,35,1,2015,4,1,0.1,360
15000,23,27,V8,D,1,5,KNK,ILI,4,479,1,2015,4,1,0.37777777777777777,55
2000,23,25,V8,D,1,5,KNK,ILI,0,10,1,2015,4,1,0.2,0
20800,23,261,V8,D,1,5,KNK,ILI,0,35,1,2015,4,1,0.16666666666666666,0
875,23,10,V8,D,1,5,KNK,ILI,1,117,1,2015,4,1,0.4,0
3000,23,6,V8,D,1,5,KNK,ILI,4,479,1,2015,4,1,0.0,0
2600,38,38,V8,D,1,5,KNK,NNL,0,35,1,2015,4,1,0.08333333333333333,0
875,38,11,V8,D,1,5,KNK,NNL,1,117,1,2015,4,1,0.4,0
1300,34,16,V8,D,1,5,KNK,PDB,0,35,1,2015,4,1,0.0,113
1300,34,18,V8,D,1,5,KNK,PDB,0,35,1,2015,4,1,0.0,0
3000,37,18,V8,D,1,5,KPV,KCL,4,479,1,2015,4,1,0.2222222222222222,0
3000,293,54,V8,D,1,5,KPV,KNK,4,479,1,2015,4,1,0.1111111111111111,1
6000,119,58,V8,D,1,5,NLG,KFP,4,479,1,2015,4,1,0.16666666666666666,0
9000,111,76,V8,D,1,5,NNL,AKN,4,479,1,2015,4,1,0.5925925925925926,0
3000,184,50,V8,D,1,5,NNL,ANC,4,479,1,2015,4,1,0.6666666666666666,7
20800,16,143,V8,D,1,5,NNL,ILI,0,35,1,2015,4,1,0.09375,870
15000,16,42,V8,D,1,5,NNL,ILI,4,479,1,2015,4,1,0.5111111111111111,1849
1000,16,10,V8,D,1,5,NNL,ILI,0,10,1,2015,4,1,0.0,0
29900,16,220,V8,D,1,5,NNL,ILI,0,35,1,2015,4,1,0.15217391304347827,0
875,16,8,V8,D,1,5,NNL,ILI,1,117,1,2015,4,1,0.0,0
3000,16,7,V8,D,1,5,NNL,ILI,4,479,1,2015,4,1,0.3333333333333333,0
1300,16,7,V8,D,1,5,NNL,ILI,0,35,1,2015,4,1,0.0,0
1300,38,22,V8,D,1,5,NNL,KNK,0,35,1,2015,4,1,0.5,0
875,38,13,V8,D,1,5,NNL,KNK,1,117,1,2015,4,1,0.4,0
2600,28,30,V8,D,1,5,NNL,PDB,0,35,1,2015,4,1,0.0,145
1000,24,9,V8,D,1,5,NNL,PTA,0,10,1,2015,4,1,0.2,0
14300,28,164,V8,D,1,5,PDB,ILI,0,35,1,2015,4,1,0.0,391
1300,28,13,V8,D,1,5,PDB,ILI,0,35,1,2015,4,1,0.3333333333333333,0
1750,28,25,V8,D,1,5,PDB,ILI,1,117,1,2015,4,1,0.0,0
1300,34,21,V8,D,1,5,PDB,KNK,0,35,1,2015,4,1,0.6666666666666666,0
2600,28,26,V8,D,1,5,PDB,NNL,0,35,1,2015,4,1,0.0,394
2600,28,32,V8,D,1,5,PDB,NNL,0,35,1,2015,4,1,0.16666666666666666,0
3000,107,26,V8,D,1,5,PIP,DLG,4,479,1,2015,4,1,0.6666666666666666,0
3000,102,31,V8,D,1,5,PIP,WQZ,4,479,1,2015,4,1,0.7777777777777778,1
15600,37,229,V8,D,1,5,PTA,ILI,0,35,1,2015,4,1,0.08333333333333333,625
1000,37,18,V8,D,1,5,PTA,ILI,0,10,1,2015,4,1,0.0,0
2600,37,37,V8,D,1,5,PTA,ILI,0,35,1,2015,4,1,0.0,0
1300,24,9,V8,D,1,5,PTA,NNL,0,35,1,2015,4,1,0.0,221
1300,24,12,V8,D,1,5,PTA,NNL,0,35,1,2015,4,1,0.0,0
1300,29,16,V8,D,1,5,PTA,PDB,0,35,1,2015,4,1,0.0,99
1750,199,161,V8,D,1,5,TOG,ILI,1,117,1,2015,4,1,0.1,0
3000,10,6,V8,D,1,5,WQZ,KCL,4,479,1,2015,4,1,0.5555555555555556,1
1460,32,24,X4,D,1,5,EXI,JNU,0,35,4,2015,4,1,0.25,10
2700,32,36,X4,D,1,5,EXI,JNU,0,79,1,2015,4,1,0.0,142
1350,9,6,X4,D,1,5,GST,EXI,0,79,1,2015,4,1,0.0,188
1300,25,18,X4,D,1,5,GST,HNH,0,35,1,2015,4,1,0.0,0
1350,25,18,X4,D,1,5,GST,HNH,0,79,1,2015,4,1,0.0,0
42900,41,738,X4,D,1,5,GST,JNU,0,35,1,2015,4,1,0.30303030303030304,446
7400,41,114,X4,D,1,5,GST,JNU,0,40,4,2015,4,1,0.041666666666666664,1
24300,41,378,X4,D,1,5,GST,JNU,0,79,1,2015,4,1,0.28888888888888886,263
3140,41,18,X4,D,1,5,GST,JNU,1,194,1,2015,4,1,0.3333333333333333,0
3200,41,12,X4,D,1,5,GST,JNU,4,415,1,2015,4,1,0.2222222222222222,0
1300,25,12,X4,D,1,5,HNH,GST,0,35,1,2015,4,1,0.0,0
1350,25,12,X4,D,1,5,HNH,GST,0,79,1,2015,4,1,0.0,243
1350,35,12,X4,D,1,5,HNH,JNU,0,79,1,2015,4,1,0.2,0
1460,32,18,X4,D,1,5,JNU,EXI,0,35,4,2015,4,1,0.0,148
1350,32,24,X4,D,1,5,JNU,EXI,0,79,1,2015,4,1,0.0,11
42900,41,696,X4,D,1,5,JNU,GST,0,35,1,2015,4,1,0.3515151515151515,3184
7400,41,114,X4,D,1,5,JNU,GST,0,40,4,2015,4,1,0.3333333333333333,137
25650,41,402,X4,D,1,5,JNU,GST,0,79,1,2015,4,1,0.28421052631578947,1275
3140,41,12,X4,D,1,5,JNU,GST,1,194,1,2015,4,1,0.1111111111111111,0
3200,41,18,X4,D,1,5,JNU,GST,4,415,1,2015,4,1,0.2222222222222222,338
1300,35,12,X4,D,1,5,JNU,HNH,0,35,1,2015,4,1,0.0,1238
1350,35,24,X4,D,1,5,JNU,HNH,0,79,1,2015,4,1,0.4,490
1350,0,34,Z3Q,D,1,5,CGA,CGA,0,40,4,2015,4,1,0.16666666666666666,0
1350,57,40,Z3Q,D,1,5,CGA,KTN,0,40,4,2015,4,1,0.16666666666666666,0
1350,66,40,Z3Q,D,1,5,CGA,MTM,0,40,4,2015,4,1,0.16666666666666666,0
1350,59,34,Z3Q,D,1,5,CGA,WFB,0,40,4,2015,4,1,0.0,0
6750,19,80,Z3Q,D,1,5,CGA,WSB,0,40,4,2015,4,1,0.16666666666666666,1080
4980,19,46,Z3Q,D,1,5,CGA,WSB,0,42,4,2015,4,1,0.3,693
